frame,urdu,english,punjabi,punjabi_gur
Conditional,اگر راجہ سے چابیاں جل گئیں تو گھر خالی نہیں ہو گا,if the king accidentally burned the keys then the house will not be empty,جے راجا توں چابیاں سڑ گئیاں تاں گھر خالی نئیں ہووے گا,ਜੇ ਰਾਜਾ ਤੋਂ ਚਾਬੀਆਂ ਸੜ ਗਈਆਂ ਤਾਂ ਘਰ ਖਾਲੀ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر احمد سے قلم ٹوٹ گئے تو وہ ناکام نہیں ہو گا,if Ahmed accidentally broke the pen then he might fail,جے احمد توں قلم ٹُٹ گئے تاں اوہ ناکام نئیں ہووے گا,ਜੇ ਅਹਮਦ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ ਤਾਂ ਉਹ ਨਾਕਾਮ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر لڑکے سے چابی الٹ گئی تھی تو کلاس منسوخ ہو جائے گی,if the boy had accidentally flipped the key then the class will be canceled,جے منڈے توں کنجی الٹ گئی سی تاں کلاس منسوخ ہو جاوے گی,ਜੇ ਮੁੰਡੇ ਤੋਂ ਕੁੰਜੀ ਉਲਟ ਗਈ ਸੀ ਤਾਂ ਕਲਾਸ ਮਨਸੂਖ ਹੋ ਜਾਵੇਗੀ
Conditional,اگر رانی سے کتاب الٹ گئی تھی تو معاملہ خراب نہ ہو جائے,if the queen had accidentally flipped the book then the matter might worsen,جے رانی توں کتاب الٹ گئی سی تاں معاملہ خراب نہ ہو جاوے,ਜੇ ਰਾਨੀ ਤੋਂ ਕਿਤਾਬ ਉਲਟ ਗਈ ਸੀ ਤਾਂ ਮਾਮਲਾ ਖਰਾਬ ਨਾ ਹੋ ਜਾਵੇ
Conditional,اگر استاد سے کھلونے گر گئے تو سب خوش ہوں گے,if the teacher accidentally dropped the toys then everyone will be happy,جے استاد توں کھڈونے ڈِگ گئے تاں سب خوش ہون گے,ਜੇ ਉਸਤਾਦ ਤੋਂ ਖਿਡੌਣੇ ਡਿੱਗ ਗਏ ਤਾਂ ਸਭ ਖੁਸ਼ ਹੋਣਗੇ
Conditional,اگر لڑکے سے قلم ٹوٹ گئے تو سب خوش نہیں ہوں گے,if the boy accidentally broke the pen then everyone will not be happy,جے منڈے توں قلم ٹُٹ گئے تاں سب خوش نئیں ہون گے,ਜੇ ਮੁੰਡੇ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ ਤਾਂ ਸਭ ਖੁਸ਼ ਨਹੀਂ ਹੋਣਗੇ
Conditional,اگر طالبہ سے دروازے الٹ گئے تو وہ ناراض ہو جائے گا,if the student accidentally flipped the doors then he will get upset,جے شاگرد توں بوہے الٹ گئے تاں اوہ ناراض ہو جاوے گا,ਜੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਬੂਹੇ ਉਲਟ ਗਏ ਤਾਂ ਉਹ ਨਾਰਾਜ਼ ਹੋ ਜਾਵੇਗਾ
Conditional,اگر علی سے کھلونے الٹ گئے تو کلاس منسوخ ہو جائے گی,if Ali accidentally flipped the toys then the class will be canceled,جے علی توں کھڈونے الٹ گئے تاں کلاس منسوخ ہو جاوے گی,ਜੇ ਅਲੀ ਤੋਂ ਖਿਡੌਣੇ ਉਲਟ ਗਏ ਤਾਂ ਕਲਾਸ ਮਨਸੂਖ ਹੋ ਜਾਵੇਗੀ
Conditional,اگر طالبہ سے کھلونے جل گئے تو سب پریشان نہ ہوں,if the student accidentally burned the toys then everyone will not be worried,جے شاگرد توں کھڈونے سڑ گئے تاں سب پریشان نہ ہون,ਜੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਖਿਡੌਣੇ ਸੜ ਗਏ ਤਾਂ ਸਭ ਪਰੇਸ਼ਾਨ ਨਾ ਹੋਣ
Conditional,اگر موٹو سے قلم کھسک جائے گا تو سب خوش ہوں گے,if Motu will accidentally move the pen then everyone will be happy,جے موٹو توں قلم کھسک جاوے گا تاں سب خوش ہون گے,ਜੇ ਮੋਟੂ ਤੋਂ ਕਲਮ ਖਸਕ ਜਾਵੇਗਾ ਤਾਂ ਸਭ ਖੁਸ਼ ਹੋਣਗੇ
Conditional,اگر موٹو سے صراحی کھسک گئی تو سب خوش نہ ہوں,if Motu accidentally moved the pitcher then everyone may get happy,جے موٹو توں صراحی کھسک گئی تاں سب خوش نہ ہون,ਜੇ ਮੋਟੂ ਤੋਂ ਸੁਰਾਹੀ ਖਸਕ ਗਈ ਤਾਂ ਸਭ ਖੁਸ਼ ਨਾ ਹੋਣ
Conditional,اگر راجہ سے قلم جل گیا تھا تو وہ ناراض نہیں ہو گا,if the king had accidentally burned the pen then he will not be upset,جے راجا توں قلم سڑ گیا سی تاں اوہ ناراض نئیں ہووے گا,ਜੇ ਰਾਜਾ ਤੋਂ ਕਲਮ ਸੜ ਗਿਆ ਸੀ ਤਾਂ ਉਹ ਨਾਰਾਜ਼ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر ببلو سے چابی الٹ گئی ہے تو گھر خالی نہ ہو گا,if Bablu has accidentally flipped the key then the house will not be empty,جے ببلو توں کنجی الٹ گئی اے تاں گھر خالی نہ ہووے گا,ਜੇ ਬਬਲੂ ਤੋਂ ਕੁੰਜੀ ਉਲਟ ਗਈ ਏ ਤਾਂ ਘਰ ਖਾਲੀ ਨਾ ਹੋਵੇਗਾ
Conditional,اگر علی سے کھلونا کھسک گیا تو وہ ناکام نہیں ہو گا,if Ali accidentally moved the toy then he might fail,جے علی توں کھڈونا کھسک گیا تاں اوہ ناکام نئیں ہووے گا,ਜੇ ਅਲੀ ਤੋਂ ਖਿਡੌਣਾ ਖਸਕ ਗਿਆ ਤਾਂ ਉਹ ਨਾਕਾਮ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر علی سے گڑیا الٹ گئی تو ہم کامیاب نہیں ہوں گے,if Ali accidentally flipped the doll then we will not be successful,جے علی توں گڈی الٹ گئی تاں اساں کامیاب نئیں ہون گے,ਜੇ ਅਲੀ ਤੋਂ ਗੱਡੀ ਉਲਟ ਗਈ ਤਾਂ ਅਸੀਂ ਕਾਮਯਾਬ ਨਹੀਂ ਹੋਵਾਂਗੇ
Conditional,اگر طالبہ سے قلم ٹوٹ گئے تو کلاس منسوخ ہو جائے گی,if the student accidentally broke the pen then the class will be canceled,جے شاگرد توں قلم ٹُٹ گئے تاں کلاس منسوخ ہو جاوے گی,ਜੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ ਤਾਂ ਕਲਾਸ ਮਨਸੂਖ ਹੋ ਜਾਵੇਗੀ
Conditional,اگر فاطمہ سے گاڑیاں الٹ گئیں تو وہ ناراض نہیں ہو گا,if Fatima accidentally flipped the cars then he will not be upset,جے فاطمہ توں گڈیاں الٹ گئیاں تاں اوہ ناراض نئیں ہووے گا,ਜੇ ਫਾਤਿਮਾ ਤੋਂ ਗੱਡੀਆਂ ਉਲਟ ਗਈਆਂ ਤਾਂ ਉਹ ਨਾਰਾਜ਼ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر راجہ سے قلم ٹوٹ گئے تو ہم کامیاب نہیں ہوں گے,if the king accidentally broke the pen then we will not be successful,جے راجا توں قلم ٹُٹ گئے تاں اساں کامیاب نئیں ہون گے,ਜੇ ਰਾਜਾ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ ਤਾਂ ਅਸੀਂ ਕਾਮਯਾਬ ਨਹੀਂ ਹੋਵਾਂਗੇ
Conditional,اگر فاطمہ سے گاڑی جل گئی تو وہ ناراض نہیں ہو گا,if Fatima accidentally burned the car then he will not be upset,جے فاطمہ توں گڈّی سڑ گئی تاں اوہ ناراض نئیں ہووے گا,ਜੇ ਫਾਤਿਮਾ ਤੋਂ ਗੱਡੀ ਸੜ ਗਈ ਤਾਂ ਉਹ ਨਾਰਾਜ਼ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر لڑکی سے کتاب گر جائے گی تو کام مکمل نہ ہو گا,if the girl will accidentally drop the book then the work might be completed,جے کُڑی توں کتاب ڈِگ جاوے گی تاں کم مکمل نہ ہووے گا,ਜੇ ਕੁੜੀ ਤੋਂ ਕਿਤਾਬ ਡਿੱਗ ਜਾਵੇਗੀ ਤਾਂ ਕੰਮ ਮੁਕੰਮਲ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر ببلو سے صراحیاں جل گئیں تو سب پریشان ہو جائیں گے,if Bablu accidentally burned the pitchers then everyone will become worried,جے ببلو توں صراحیاں سڑ گئیاں تاں سب پریشان ہو جان گے,ਜੇ ਬਬਲੂ ਤੋਂ ਸੁਰਾਹੀਆਂ ਸੜ ਗਈਆਂ ਤਾਂ ਸਭ ਪਰੇਸ਼ਾਨ ਹੋ ਜਾਣਗੇ
Conditional,اگر علی سے چابی گر گئی ہے تو سب پریشان ہو جائیں گے,if Ali has accidentally dropped the key then everyone will become worried,جے علی توں کنجی ڈِگ گئی اے تاں سب پریشان ہو جان گے,ਜੇ ਅਲੀ ਤੋਂ ਕੁੰਜੀ ਡਿੱਗ ਗਈ ਏ ਤਾਂ ਸਭ ਪਰੇਸ਼ਾਨ ਹੋ ਜਾਣਗੇ
Conditional,اگر علی سے قلم کھسک گئے تو وہ ناکام نہیں ہو گا,if Ali accidentally moved the pen then he might fail,جے علی توں قلم کھسک گئے تاں اوہ ناکام نئیں ہووے گا,ਜੇ ਅਲੀ ਤੋਂ ਕਲਮ ਖਸਕ ਗਏ ਤਾਂ ਉਹ ਨਾਕਾਮ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر احمد سے گڑیا الٹ گئی ہے تو گھر خالی نہیں ہو گا,if Ahmed has accidentally flipped the doll then the house will not be empty,جے احمد توں گڈی الٹ گئی اے تاں گھر خالی نئیں ہووے گا,ਜੇ ਅਹਮਦ ਤੋਂ ਗੱਡੀ ਉਲਟ ਗਈ ਏ ਤਾਂ ਘਰ ਖਾਲੀ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر ثنا سے کپ ٹوٹ جائے گا تو سب خوش نہ ہوں,if Sana will accidentally break the cup then everyone may get happy,جے ثنا توں کپ ٹُٹ جاوے گا تاں سب خوش نہ ہون,ਜੇ ਸਨਾ ਤੋਂ ਕਪ ਟੁੱਟ ਜਾਵੇਗਾ ਤਾਂ ਸਭ ਖੁਸ਼ ਨਾ ਹੋਣ
Conditional,اگر ببلو سے قلم گر گئے تو سب خوش نہیں ہوں گے,if Bablu accidentally dropped the pen then everyone will not be happy,جے ببلو توں قلم ڈِگ گئے تاں سب خوش نئیں ہون گے,ਜੇ ਬਬਲੂ ਤੋਂ ਕਲਮ ਡਿੱਗ ਗਏ ਤਾਂ ਸਭ ਖੁਸ਼ ਨਹੀਂ ਹੋਣਗੇ
Conditional,اگر موٹو سے پنسلیں جل گئیں تو سب خوش نہیں ہوں گے,if Motu accidentally burned the pencils then everyone will not be happy,جے موٹو توں پنسلاں سڑ گئیاں تاں سب خوش نئیں ہون گے,ਜੇ ਮੋਟੂ ਤੋਂ ਪੈਨਸਿਲਾਂ ਸੜ ਗਈਆਂ ਤਾਂ ਸਭ ਖੁਸ਼ ਨਹੀਂ ਹੋਣਗੇ
Conditional,اگر رانی سے دروازے ٹوٹ گئے تو سب پریشان نہیں ہوں گے,if the queen accidentally broke the doors then everyone will not be upset,جے رانی توں بوہے ٹُٹ گئے تاں سب پریشان نئیں ہون گے,ਜੇ ਰਾਨੀ ਤੋਂ ਬੂਹੇ ਟੁੱਟ ਗਏ ਤਾਂ ਸਭ ਪਰੇਸ਼ਾਨ ਨਹੀਂ ਹੋਣਗੇ
Conditional,اگر موٹو سے چابی ٹوٹ گئی تو وہ ناکام ہو جائے گا,if Motu accidentally broke the key then he will fail,جے موٹو توں کنجی ٹُٹ گئی تاں اوہ ناکام ہو جاوے گا,ਜੇ ਮੋਟੂ ਤੋਂ ਕੁੰਜੀ ਟੁੱਟ ਗਈ ਤਾਂ ਉਹ ਨਾਕਾਮ ਹੋ ਜਾਵੇਗਾ
Conditional,اگر موٹو سے کپ ٹوٹ جائے گا تو سب خوش نہ ہوں,if Motu will accidentally break the cup then everyone may get happy,جے موٹو توں کپ ٹُٹ جاوے گا تاں سب خوش نہ ہون,ਜੇ ਮੋਟੂ ਤੋਂ ਕਪ ਟੁੱਟ ਜਾਵੇਗਾ ਤਾਂ ਸਭ ਖੁਸ਼ ਨਾ ਹੋਣ
Conditional,اگر ثنا سے گاڑیاں ٹوٹ گئیں تو وہ ناراض نہ ہو جائے,if Sana accidentally broke the cars then he might get upset,جے ثنا توں گڈیاں ٹُٹ گئیاں تاں اوہ ناراض نہ ہو جاوے,ਜੇ ਸਨਾ ਤੋਂ ਗੱਡੀਆਂ ਟੁੱਟ ਗਈਆਂ ਤਾਂ ਉਹ ਨਾਰਾਜ਼ ਨਾ ਹੋ ਜਾਵੇ
Conditional,اگر موٹو سے گڑیاں الٹ گئیں تو معاملہ خراب ہو جائے گا,if Motu accidentally flipped the dolls then the matter will worsen,جے موٹو توں گڈیاں الٹ گئیاں تاں معاملہ خراب ہو جاوے گا,ਜੇ ਮੋਟੂ ਤੋਂ ਗੱਡੀਆਂ ਉਲਟ ਗਈਆਂ ਤਾਂ ਮਾਮਲਾ ਖਰਾਬ ਹੋ ਜਾਵੇਗਾ
Conditional,اگر احمد سے کھلونے ٹوٹ گئے تو سب پریشان نہ ہوں,if Ahmed accidentally broke the toys then everyone will not be worried,جے احمد توں کھڈونے ٹُٹ گئے تاں سب پریشان نہ ہون,ਜੇ ਅਹਮਦ ਤੋਂ ਖਿਡੌਣੇ ਟੁੱਟ ਗਏ ਤਾਂ ਸਭ ਪਰੇਸ਼ਾਨ ਨਾ ਹੋਣ
Conditional,اگر علی سے صراحیاں ٹوٹ گئیں تو ہم کامیاب ہو جائیں گے,if Ali accidentally broke the pitchers then we will succeed,جے علی توں صراحیاں ٹُٹ گئیاں تاں اساں کامیاب ہو جان گے,ਜੇ ਅਲੀ ਤੋਂ ਸੁਰਾਹੀਆਂ ਟੁੱਟ ਗਈਆਂ ਤਾਂ ਅਸੀਂ ਕਾਮਯਾਬ ਹੋ ਜਾਣਗੇ
Conditional,اگر رانی سے گلدان ٹوٹ رہا ہے تو جھگڑا نہ ہو جائے,if the queen is accidentally breaking the vase then there might be a fight,جے رانی توں گلدان ٹُٹ رہا اے تاں جھگڑا نہ ہو جاوے,ਜੇ ਰਾਨੀ ਤੋਂ ਗੁਲਦਾਨ ਟੁੱਟ ਰਿਹਾ ਏ ਤਾਂ ਝਗੜਾ ਨਾ ਹੋ ਜਾਵੇ
Conditional,اگر احمد سے گاڑی ٹوٹ گئی تھی تو کلاس منسوخ ہو جائے گی,if Ahmed had accidentally broke the car then the class will be canceled,جے احمد توں گڈّی ٹُٹ گئی سی تاں کلاس منسوخ ہو جاوے گی,ਜੇ ਅਹਮਦ ਤੋਂ ਗੱਡੀ ਟੁੱਟ ਗਈ ਸੀ ਤਾਂ ਕਲਾਸ ਮਨਸੂਖ ਹੋ ਜਾਵੇਗੀ
Conditional,اگر ثنا سے کتاب جل گئی ہے تو کلاس منسوخ ہو جائے گی,if Sana has accidentally burned the book then the class will be canceled,جے ثنا توں کتاب سڑ گئی اے تاں کلاس منسوخ ہو جاوے گی,ਜੇ ਸਨਾ ਤੋਂ ਕਿਤਾਬ ਸੜ ਗਈ ਏ ਤਾਂ ਕਲਾਸ ਮਨਸੂਖ ਹੋ ਜਾਵੇਗੀ
Conditional,اگر احمد سے قلم کھسک گئے تو مسئلہ نہ ہو جائے,if Ahmed accidentally moved the pen then the matter might get worse,جے احمد توں قلم کھسک گئے تاں مسئلہ نہ ہو جاوے,ਜੇ ਅਹਮਦ ਤੋਂ ਕਲਮ ਖਸਕ ਗਏ ਤਾਂ ਮਸਲਾ ਨਾ ਹੋ ਜਾਵੇ
Conditional,اگر فاطمہ سے پنسلیں کھسک گئیں تو وہ ناکام نہیں ہو گا,if Fatima accidentally moved the pencils then he might fail,جے فاطمہ توں پنسلاں کھسک گئیاں تاں اوہ ناکام نئیں ہووے گا,ਜੇ ਫਾਤਿਮਾ ਤੋਂ ਪੈਨਸਿਲਾਂ ਖਸਕ ਗਈਆਂ ਤਾਂ ਉਹ ਨਾਕਾਮ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر طالبہ سے کتاب ٹوٹ رہی ہے تو وہ ناراض ہو جائے گا,if the student is accidentally breaking the book then he will get upset,جے شاگرد توں کتاب ٹُٹ رہی اے تاں اوہ ناراض ہو جاوے گا,ਜੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਿਤਾਬ ਟੁੱਟ ਰਹੀ ਏ ਤਾਂ ਉਹ ਨਾਰਾਜ਼ ਹੋ ਜਾਵੇਗਾ
Conditional,اگر ثنا سے دروازہ کھسک گیا ہے تو وہ ناراض نہیں ہو گا,if Sana has accidentally moved the door then he will not be upset,جے ثنا توں بوہا کھسک گیا اے تاں اوہ ناراض نئیں ہووے گا,ਜੇ ਸਨਾ ਤੋਂ ਬੂਹਾ ਖਸਕ ਗਿਆ ਏ ਤਾਂ ਉਹ ਨਾਰਾਜ਼ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر لڑکی سے کتاب گر گئی ہے تو وہ ناراض ہو جائے گا,if the girl has accidentally dropped the book then he will get upset,جے کُڑی توں کتاب ڈِگ گئی اے تاں اوہ ناراض ہو جاوے گا,ਜੇ ਕੁੜੀ ਤੋਂ ਕਿਤਾਬ ਡਿੱਗ ਗਈ ਏ ਤਾਂ ਉਹ ਨਾਰਾਜ਼ ਹੋ ਜਾਵੇਗਾ
Conditional,اگر احمد سے صراحی گر گئی ہے تو مسئلہ نہ ہو جائے,if Ahmed has accidentally dropped the pitcher then the matter might get worse,جے احمد توں صراحی ڈِگ گئی اے تاں مسئلہ نہ ہو جاوے,ਜੇ ਅਹਮਦ ਤੋਂ ਸੁਰਾਹੀ ਡਿੱਗ ਗਈ ਏ ਤਾਂ ਮਸਲਾ ਨਾ ਹੋ ਜਾਵੇ
Conditional,اگر علی سے چابیاں الٹ گئیں تو وہ ناراض نہ ہو جائے,if Ali accidentally flipped the keys then he might get upset,جے علی توں چابیاں الٹ گئیاں تاں اوہ ناراض نہ ہو جاوے,ਜੇ ਅਲੀ ਤੋਂ ਚਾਬੀਆਂ ਉਲਟ ਗਈਆਂ ਤਾਂ ਉਹ ਨਾਰਾਜ਼ ਨਾ ਹੋ ਜਾਵੇ
Conditional,اگر لڑکی سے کتاب کھسک گئی تھی تو جھگڑا نہ ہو جائے,if the girl had accidentally moved the book then there might be a fight,جے کُڑی توں کتاب کھسک گئی سی تاں جھگڑا نہ ہو جاوے,ਜੇ ਕੁੜੀ ਤੋਂ ਕਿਤਾਬ ਖਸਕ ਗਈ ਸੀ ਤਾਂ ਝਗੜਾ ਨਾ ਹੋ ਜਾਵੇ
Conditional,اگر ثنا سے گلدان جل رہا ہے تو ہم کامیاب نہیں ہوں گے,if Sana is accidentally burning the vase then we will not be successful,جے ثنا توں گلدان سڑ رہا اے تاں اساں کامیاب نئیں ہون گے,ਜੇ ਸਨਾ ਤੋਂ ਗੁਲਦਾਨ ਸੜ ਰਿਹਾ ਏ ਤਾਂ ਅਸੀਂ ਕਾਮਯਾਬ ਨਹੀਂ ਹੋਵਾਂਗੇ
Conditional,اگر رانی سے پنسلیں گر گئیں تو ہم کامیاب نہیں ہوں گے,if the queen accidentally dropped the pencils then we will not be successful,جے رانی توں پنسلاں ڈِگ گئیاں تاں اساں کامیاب نئیں ہون گے,ਜੇ ਰਾਨੀ ਤੋਂ ਪੈਨਸਿਲਾਂ ਡਿੱਗ ਗਈਆਂ ਤਾਂ ਅਸੀਂ ਕਾਮਯਾਬ ਨਹੀਂ ਹੋਵਾਂਗੇ
Conditional,اگر رانی سے پنسلیں ٹوٹ گئیں تو مسئلہ نہیں ہو گا,if the queen accidentally broke the pencils then the matter will not worsen,جے رانی توں پنسلاں ٹُٹ گئیاں تاں مسئلہ نئیں ہووے گا,ਜੇ ਰਾਨੀ ਤੋਂ ਪੈਨਸਿਲਾਂ ਟੁੱਟ ਗਈਆਂ ਤਾਂ ਮਸਲਾ ਨਹੀਂ ਹੋਵੇਗਾ
Conditional,اگر راجہ سے قلم ٹوٹ گئے تو سب پریشان ہو جائیں گے,if the king accidentally broke the pen then everyone will become worried,جے راجا توں قلم ٹُٹ گئے تاں سب پریشان ہو جان گے,ਜੇ ਰਾਜਾ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ ਤਾਂ ਸਭ ਪਰੇਸ਼ਾਨ ਹੋ ਜਾਣਗੇ
Conditional,اگر راجہ سے کپ گر گیا ہے تو کلاس منسوخ ہو جائے گی,if the king has accidentally dropped the cup then the class will be canceled,جے راجا توں کپ ڈِگ گیا اے تاں کلاس منسوخ ہو جاوے گی,ਜੇ ਰਾਜਾ ਤੋਂ ਕਪ ਡਿੱਗ ਗਿਆ ਏ ਤਾਂ ਕਲਾਸ ਮਨਸੂਖ ਹੋ ਜਾਵੇਗੀ
