frame,urdu,english,punjabi,punjabi_gur
Relative,طالبہ جس نے قلم الٹا دیا,the student who flipped the pen,شاگرد جنّے قلم الٹا دتا,ਸ਼ਾਗਿਰਦ ਜਿਨ੍ਹੇ ਕਲਮ ਉਲਟਾ ਦਿੱਤਾ
Relative,فاطمہ جس نے دروازہ گما دیا,Fatima who lost the door,فاطمہ جنّے بوہا گما دتا,ਫਾਤਿਮਾ ਜਿਨ੍ਹੇ ਬੂਹਾ ਗੁਆ ਦਿੱਤਾ
Relative,رانی جس نے پنسل چھوڑ دی,the queen who let go of the pencil,رانی جنّے پنسل چھڈ دِتی,ਰਾਨੀ ਜਿਨ੍ਹੇ ਪੈਨਸਿਲ ਛੱਡ ਦਿੱਤੀ
Relative,ببلو جس نے کتاب پکڑ لی,Bablu who caught the book,ببلو جنّے کتاب پھڑ لئی,ਬਬਲੂ ਜਿਨ੍ਹੇ ਕਿਤਾਬ ਫੜ ਲਈ
Relative,طالبہ جس نے گلدان گرا دیا,the student who dropped the vase,شاگرد جنّے گلدان ڈھا دِتا,ਸ਼ਾਗਿਰਦ ਜਿਨ੍ਹੇ ਗੁਲਦਾਨ ਢਾਹ ਦਿੱਤਾ
Relative,ببلو جس نے چابی گما دی,Bablu who lost the key,ببلو جنّے کنجی گما دتی,ਬਬਲੂ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਗੁਆ ਦਿੱਤੀ
Relative,فاطمہ جس نے موبائل گندا کر دیا,Fatima who dirtied the phone,فاطمہ جنّے موبائل گندا کر دتا,ਫਾਤਿਮਾ ਜਿਨ੍ਹੇ ਮੋਬਾਈਲ ਗੰਦਾ ਕਰ ਦਿੱਤਾ
Relative,طالبہ جس نے گاڑی کھسکا دی,the student who moved the car,شاگرد جنّے گڈّی کھسکا دتی,ਸ਼ਾਗਿਰਦ ਜਿਨ੍ਹੇ ਗੱਡੀ ਖਸਕਾ ਦਿੱਤੀ
Relative,راجہ جس نے گاڑی گرا دی,the king who dropped the car,راجا جنّے گڈّی ڈھا دِتی,ਰਾਜਾ ਜਿਨ੍ਹੇ ਗੱਡੀ ਢਾਹ ਦਿੱਤੀ
Relative,فاطمہ جس نے موبائل کھسکا دیا,Fatima who moved the phone,فاطمہ جنّے موبائل کھسکا دتا,ਫਾਤਿਮਾ ਜਿਨ੍ਹੇ ਮੋਬਾਈਲ ਖਸਕਾ ਦਿੱਤਾ
Relative,طالبہ جس نے دروازہ جلا دیا,the student who burned the door,شاگرد جنّے بوہا ساڑ دِتا,ਸ਼ਾਗਿਰਦ ਜਿਨ੍ਹੇ ਬੂਹਾ ਸਾੜ ਦਿੱਤਾ
Relative,لڑکی جس نے کپ جلا دیا,the girl who burned the cup,کُڑی جنّے کپ ساڑ دِتا,ਕੁੜੀ ਜਿਨ੍ਹੇ ਕਪ ਸਾੜ ਦਿੱਤਾ
Relative,احمد جس نے قلم گرا دیا,Ahmed who dropped the pen,احمد جنّے قلم ڈھا دِتا,ਅਹਮਦ ਜਿਨ੍ਹੇ ਕਲਮ ਢਾਹ ਦਿੱਤਾ
Relative,رانی جس نے کھلونا کھسکا دیا,the queen who moved the toy,رانی جنّے کھڈونا کھسکا دتا,ਰਾਨੀ ਜਿਨ੍ਹੇ ਖਿਡੌਣਾ ਖਸਕਾ ਦਿੱਤਾ
Relative,ببلو جس نے قلم گندا کر دیا,Bablu who dirtied the pen,ببلو جنّے قلم گندا کر دتا,ਬਬਲੂ ਜਿਨ੍ਹੇ ਕਲਮ ਗੰਦਾ ਕਰ ਦਿੱਤਾ
Relative,طالبہ جس نے صراحی پکڑ لی,the student who caught the pitcher,شاگرد جنّے صراحی پھڑ لئی,ਸ਼ਾਗਿਰਦ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਫੜ ਲਈ
Relative,فاطمہ جس نے چابی الٹا دی,Fatima who flipped the key,فاطمہ جنّے کنجی الٹا دتی,ਫਾਤਿਮਾ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਉਲਟਾ ਦਿੱਤੀ
Relative,ببلو جس نے موبائل گما دیا,Bablu who lost the phone,ببلو جنّے موبائل گما دتا,ਬਬਲੂ ਜਿਨ੍ਹੇ ਮੋਬਾਈਲ ਗੁਆ ਦਿੱਤਾ
Relative,استاد جس نے موبائل گرا دیا,the teacher who dropped the phone,استاد جنّے موبائل ڈھا دِتا,ਉਸਤਾਦ ਜਿਨ੍ਹੇ ਮੋਬਾਈਲ ਢਾਹ ਦਿੱਤਾ
Relative,موٹو جس نے کتاب گندی کر دی,Motu who dirtied the book,موٹو جنّے کتاب گندی کر دتی,ਮੋਟੂ ਜਿਨ੍ਹੇ ਕਿਤਾਬ ਗੰਦੀ ਕਰ ਦਿੱਤੀ
Relative,علی جس نے موبائل گندا کر دیا,Ali who dirtied the phone,علی جنّے موبائل گندا کر دتا,ਅਲੀ ਜਿਨ੍ਹੇ ਮੋਬਾਈਲ ਗੰਦਾ ਕਰ ਦਿੱਤਾ
Relative,لڑکے جس نے صراحی گندی کر دی,the boy who dirtied the pitcher,منڈے جنّے صراحی گندی کر دتی,ਮੁੰਡੇ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਗੰਦੀ ਕਰ ਦਿੱਤੀ
Relative,علی جس نے صراحی چھوڑ دی,Ali who let go of the pitcher,علی جنّے صراحی چھڈ دِتی,ਅਲੀ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਛੱਡ ਦਿੱਤੀ
Relative,علی جس نے گلدان کھسکا دیا,Ali who moved the vase,علی جنّے گلدان کھسکا دتا,ਅਲੀ ਜਿਨ੍ਹੇ ਗੁਲਦਾਨ ਖਸਕਾ ਦਿੱਤਾ
Relative,ببلو جس نے گڑیا الٹا دی,Bablu who flipped the doll,ببلو جنّے گڈی الٹا دتی,ਬਬਲੂ ਜਿਨ੍ਹੇ ਗੱਡੀ ਉਲਟਾ ਦਿੱਤੀ
Relative,رانی جس نے پنسل پکڑ لی,the queen who caught the pencil,رانی جنّے پنسل پھڑ لئی,ਰਾਨੀ ਜਿਨ੍ਹੇ ਪੈਨਸਿਲ ਫੜ ਲਈ
Relative,راجہ جس نے صراحی گندی کر دی,the king who dirtied the pitcher,راجا جنّے صراحی گندی کر دتی,ਰਾਜਾ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਗੰਦੀ ਕਰ ਦਿੱਤੀ
Relative,موٹو جس نے قلم گندا کر دیا,Motu who dirtied the pen,موٹو جنّے قلم گندا کر دتا,ਮੋਟੂ ਜਿਨ੍ਹੇ ਕਲਮ ਗੰਦਾ ਕਰ ਦਿੱਤਾ
Relative,استاد جس نے پنسل جلا دی,the teacher who burned the pencil,استاد جنّے پنسل ساڑ دِتی,ਉਸਤਾਦ ਜਿਨ੍ਹੇ ਪੈਨਸਿਲ ਸਾੜ ਦਿੱਤੀ
Relative,لڑکے جس نے دروازہ کھسکا دیا,the boy who moved the door,منڈے جنّے بوہا کھسکا دتا,ਮੁੰਡੇ ਜਿਨ੍ਹੇ ਬੂਹਾ ਖਸਕਾ ਦਿੱਤਾ
Relative,لڑکے جس نے قلم الٹا دیا,the boy who flipped the pen,منڈے جنّے قلم الٹا دتا,ਮੁੰਡੇ ਜਿਨ੍ਹੇ ਕਲਮ ਉਲਟਾ ਦਿੱਤਾ
Relative,ثنا جس نے صراحی گرا دی,Sana who dropped the pitcher,ثنا جنّے صراحی ڈھا دِتی,ਸਨਾ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਢਾਹ ਦਿੱਤੀ
Relative,رانی جس نے چابی توڑ دی تھی,the queen who broke the key,رانی جنّے کنجی توڑ دِتی سی,ਰਾਨੀ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਤੋੜ ਦਿੱਤੀ ਸੀ
Relative,فاطمہ جس نے کپ توڑ دیا,Fatima who broke the cup,فاطمہ جنّے کپ توڑ دِتا,ਫਾਤਿਮਾ ਜਿਨ੍ਹੇ ਕਪ ਤੋੜ ਦਿੱਤਾ
Relative,موٹو جس نے چابی کھسکا دی,Motu who moved the key,موٹو جنّے کنجی کھسکا دتی,ਮੋਟੂ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਖਸਕਾ ਦਿੱਤੀ
Relative,لڑکے جس نے کپ جلا دیا,the boy who burned the cup,منڈے جنّے کپ ساڑ دِتا,ਮੁੰਡੇ ਜਿਨ੍ਹੇ ਕਪ ਸਾੜ ਦਿੱਤਾ
Relative,طالبہ جس نے دروازہ گما دیا,the student who lost the door,شاگرد جنّے بوہا گما دتا,ਸ਼ਾਗਿਰਦ ਜਿਨ੍ਹੇ ਬੂਹਾ ਗੁਆ ਦਿੱਤਾ
Relative,ثنا جس نے گڑیا جلا دی,Sana who burned the doll,ثنا جنّے گڈی ساڑ دِتی,ਸਨਾ ਜਿਨ੍ਹੇ ਗੱਡੀ ਸਾੜ ਦਿੱਤੀ
Relative,علی جس نے پنسل توڑ دی تھی,Ali who broke the pencil,علی جنّے پنسل توڑ دِتی سی,ਅਲੀ ਜਿਨ੍ਹੇ ਪੈਨਸਿਲ ਤੋੜ ਦਿੱਤੀ ਸੀ
Relative,علی جس نے کتاب گندی کر دی,Ali who dirtied the book,علی جنّے کتاب گندی کر دتی,ਅਲੀ ਜਿਨ੍ਹੇ ਕਿਤਾਬ ਗੰਦੀ ਕਰ ਦਿੱਤੀ
Relative,لڑکی جس نے کتاب گرا دی,the girl who dropped the book,کُڑی جنّے کتاب ڈھا دِتی,ਕੁੜੀ ਜਿਨ੍ਹੇ ਕਿਤਾਬ ਢਾਹ ਦਿੱਤੀ
Relative,لڑکے جس نے گاڑی جلا دی,the boy who burned the car,منڈے جنّے گڈّی ساڑ دِتی,ਮੁੰਡੇ ਜਿਨ੍ਹੇ ਗੱਡੀ ਸਾੜ ਦਿੱਤੀ
Relative,طالبہ جس نے صراحی گرا دی,the student who dropped the pitcher,شاگرد جنّے صراحی ڈھا دِتی,ਸ਼ਾਗਿਰਦ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਢਾਹ ਦਿੱਤੀ
Relative,رانی جس نے قلم گرا دیا,the queen who dropped the pen,رانی جنّے قلم ڈھا دِتا,ਰਾਨੀ ਜਿਨ੍ਹੇ ਕਲਮ ਢਾਹ ਦਿੱਤਾ
Relative,ببلو جس نے صراحی گرا دی,Bablu who dropped the pitcher,ببلو جنّے صراحی ڈھا دِتی,ਬਬਲੂ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਢਾਹ ਦਿੱਤੀ
Relative,رانی جس نے دروازہ پکڑ لیا,the queen who caught the door,رانی جنّے بوہا پھڑ لیا,ਰਾਨੀ ਜਿਨ੍ਹੇ ਬੂਹਾ ਫੜ ਲਿਆ
Relative,لڑکی جس نے موبائل کھسکا دیا,the girl who moved the phone,کُڑی جنّے موبائل کھسکا دتا,ਕੁੜੀ ਜਿਨ੍ਹੇ ਮੋਬਾਈਲ ਖਸਕਾ ਦਿੱਤਾ
Relative,راجہ جس نے دروازہ جلا دیا,the king who burned the door,راجا جنّے بوہا ساڑ دِتا,ਰਾਜਾ ਜਿਨ੍ਹੇ ਬੂਹਾ ਸਾੜ ਦਿੱਤਾ
Relative,فاطمہ جس نے صراحی پکڑ لی,Fatima who caught the pitcher,فاطمہ جنّے صراحی پھڑ لئی,ਫਾਤਿਮਾ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਫੜ ਲਈ
Relative,احمد جس نے کپ پکڑ لیا,Ahmed who caught the cup,احمد جنّے کپ پھڑ لیا,ਅਹਮਦ ਜਿਨ੍ਹੇ ਕਪ ਫੜ ਲਿਆ
Relative,ببلو جس نے گڑیا گما دی,Bablu who lost the doll,ببلو جنّے گڈی گما دتی,ਬਬਲੂ ਜਿਨ੍ਹੇ ਗੱਡੀ ਗੁਆ ਦਿੱਤੀ
Relative,استاد جس نے دروازہ کھسکا دیا,the teacher who moved the door,استاد جنّے بوہا کھسکا دتا,ਉਸਤਾਦ ਜਿਨ੍ਹੇ ਬੂਹਾ ਖਸਕਾ ਦਿੱਤਾ
Relative,لڑکے جس نے موبائل توڑ دیا,the boy who broke the phone,منڈے جنّے موبائل توڑ دِتا,ਮੁੰਡੇ ਜਿਨ੍ਹੇ ਮੋਬਾਈਲ ਤੋੜ ਦਿੱਤਾ
Relative,لڑکی جس نے گلدان گندا کر دیا,the girl who dirtied the vase,کُڑی جنّے گلدان گندا کر دتا,ਕੁੜੀ ਜਿਨ੍ਹੇ ਗੁਲਦਾਨ ਗੰਦਾ ਕਰ ਦਿੱਤਾ
Relative,موٹو جس نے گاڑی جلا دی,Motu who burned the car,موٹو جنّے گڈّی ساڑ دِتی,ਮੋਟੂ ਜਿਨ੍ਹੇ ਗੱਡੀ ਸਾੜ ਦਿੱਤੀ
Relative,لڑکی جس نے پنسل چھوڑ دی,the girl who let go of the pencil,کُڑی جنّے پنسل چھڈ دِتی,ਕੁੜੀ ਜਿਨ੍ਹੇ ਪੈਨਸਿਲ ਛੱਡ ਦਿੱਤੀ
Relative,لڑکے جس نے پنسل کھسکا دی,the boy who moved the pencil,منڈے جنّے پنسل کھسکا دتی,ਮੁੰਡੇ ਜਿਨ੍ਹੇ ਪੈਨਸਿਲ ਖਸਕਾ ਦਿੱਤੀ
Relative,راجہ جس نے کپ پکڑ لیا,the king who caught the cup,راجا جنّے کپ پھڑ لیا,ਰਾਜਾ ਜਿਨ੍ਹੇ ਕਪ ਫੜ ਲਿਆ
Relative,لڑکی جس نے چابی کھسکا دی,the girl who moved the key,کُڑی جنّے کنجی کھسکا دتی,ਕੁੜੀ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਖਸਕਾ ਦਿੱਤੀ
Relative,فاطمہ جس نے کھلونا پکڑ لیا,Fatima who caught the toy,فاطمہ جنّے کھڈونا پھڑ لیا,ਫਾਤਿਮਾ ਜਿਨ੍ਹੇ ਖਿਡੌਣਾ ਫੜ ਲਿਆ
Relative,لڑکی جس نے صراحی کھسکا دی,the girl who moved the pitcher,کُڑی جنّے صراحی کھسکا دتی,ਕੁੜੀ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਖਸਕਾ ਦਿੱਤੀ
Relative,راجہ جس نے چابی الٹا دی,the king who flipped the key,راجا جنّے کنجی الٹا دتی,ਰਾਜਾ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਉਲਟਾ ਦਿੱਤੀ
Relative,راجہ جس نے دروازہ کھسکا دیا,the king who moved the door,راجا جنّے بوہا کھسکا دتا,ਰਾਜਾ ਜਿਨ੍ਹੇ ਬੂਹਾ ਖਸਕਾ ਦਿੱਤਾ
Relative,موٹو جس نے صراحی توڑ دی تھی,Motu who broke the pitcher,موٹو جنّے صراحی توڑ دِتی سی,ਮੋਟੂ ਜਿਨ੍ਹੇ ਸੁਰਾਹੀ ਤੋੜ ਦਿੱਤੀ ਸੀ
Relative,راجہ جس نے کتاب الٹا دی,the king who flipped the book,راجا جنّے کتاب الٹا دتی,ਰਾਜਾ ਜਿਨ੍ਹੇ ਕਿਤਾਬ ਉਲਟਾ ਦਿੱਤੀ
Relative,لڑکی جس نے گلدان گرا دیا,the girl who dropped the vase,کُڑی جنّے گلدان ڈھا دِتا,ਕੁੜੀ ਜਿਨ੍ਹੇ ਗੁਲਦਾਨ ਢਾਹ ਦਿੱਤਾ
Relative,طالبہ جس نے کھلونا جلا دیا,the student who burned the toy,شاگرد جنّے کھڈونا ساڑ دِتا,ਸ਼ਾਗਿਰਦ ਜਿਨ੍ਹੇ ਖਿਡੌਣਾ ਸਾੜ ਦਿੱਤਾ
Relative,ثنا جس نے قلم توڑ دیا,Sana who broke the pen,ثنا جنّے قلم توڑ دِتا,ਸਨਾ ਜਿਨ੍ਹੇ ਕਲਮ ਤੋੜ ਦਿੱਤਾ
Relative,استاد جس نے قلم پکڑ لیا,the teacher who caught the pen,استاد جنّے قلم پھڑ لیا,ਉਸਤਾਦ ਜਿਨ੍ਹੇ ਕਲਮ ਫੜ ਲਿਆ
Relative,استاد جس نے کھلونا جلا دیا,the teacher who burned the toy,استاد جنّے کھڈونا ساڑ دِتا,ਉਸਤਾਦ ਜਿਨ੍ਹੇ ਖਿਡੌਣਾ ਸਾੜ ਦਿੱਤਾ
Relative,راجہ جس نے کھلونا جلا دیا,the king who burned the toy,راجا جنّے کھڈونا ساڑ دِتا,ਰਾਜਾ ਜਿਨ੍ਹੇ ਖਿਡੌਣਾ ਸਾੜ ਦਿੱਤਾ
Relative,لڑکے جس نے چابی توڑ دی تھی,the boy who broke the key,منڈے جنّے کنجی توڑ دِتی سی,ਮੁੰਡੇ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਤੋੜ ਦਿੱਤੀ ਸੀ
Relative,موٹو جس نے کپ گندا کر دیا,Motu who dirtied the cup,موٹو جنّے کپ گندا کر دتا,ਮੋਟੂ ਜਿਨ੍ਹੇ ਕਪ ਗੰਦਾ ਕਰ ਦਿੱਤਾ
Relative,استاد جس نے گلدان پکڑ لیا,the teacher who caught the vase,استاد جنّے گلدان پھڑ لیا,ਉਸਤਾਦ ਜਿਨ੍ਹੇ ਗੁਲਦਾਨ ਫੜ ਲਿਆ
Relative,احمد جس نے چابی الٹا دی,Ahmed who flipped the key,احمد جنّے کنجی الٹا دتی,ਅਹਮਦ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਉਲਟਾ ਦਿੱਤੀ
Relative,لڑکی جس نے چابی گرا دی,the girl who dropped the key,کُڑی جنّے کنجی ڈھا دِتی,ਕੁੜੀ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਢਾਹ ਦਿੱਤੀ
Relative,استاد جس نے گاڑی گما دی,the teacher who lost the car,استاد جنّے گڈّی گما دتی,ਉਸਤਾਦ ਜਿਨ੍ਹੇ ਗੱਡੀ ਗੁਆ ਦਿੱਤੀ
Relative,علی جس نے کھلونا پکڑ لیا,Ali who caught the toy,علی جنّے کھڈونا پھڑ لیا,ਅਲੀ ਜਿਨ੍ਹੇ ਖਿਡੌਣਾ ਫੜ ਲਿਆ
Relative,لڑکی جس نے چابی توڑ دی تھی,the girl who broke the key,کُڑی جنّے کنجی توڑ دِتی سی,ਕੁੜੀ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਤੋੜ ਦਿੱਤੀ ਸੀ
Relative,رانی جس نے چابی گندی کر دی,the queen who dirtied the key,رانی جنّے کنجی گندی کر دتی,ਰਾਨੀ ਜਿਨ੍ਹੇ ਕੁੰਜੀ ਗੰਦੀ ਕਰ ਦਿੱਤੀ
Relative,فاطمہ جس نے گڑیا چھوڑ دی,Fatima who let go of the doll,فاطمہ جنّے گڈی چھڈ دِتی,ਫਾਤਿਮਾ ਜਿਨ੍ਹੇ ਗੱਡੀ ਛੱਡ ਦਿੱਤੀ
Scrambled,گرا دیا استاد نے دروازہ,the teacher the teacher the door,ڈھا دِتا استاد نے بوہا,ਢਾਹ ਦਿੱਤਾ ਉਸਤਾਦ ਨੇ ਬੂਹਾ
Scrambled,گاڑی موٹو نے گرا دی,Motu dropped the car,گڈّی موٹو نے ڈھا دِتی,ਗੱਡੀ ਮੋਟੂ ਨੇ ਢਾਹ ਦਿੱਤੀ
Scrambled,موبائل ببلو نے چھوڑ دیا,Bablu released the phone,موبائل ببلو نے چھڈ دِتا,ਮੋਬਾਈਲ ਬਬਲੂ ਨੇ ਛੱਡ ਦਿੱਤਾ
Scrambled,گرا دیا رانی نے موبائل,the queen the queen the phone,ڈھا دِتا رانی نے موبائل,ਢਾਹ ਦਿੱਤਾ ਰਾਨੀ ਨੇ ਮੋਬਾਈਲ
Scrambled,کھلونا ثنا نے کھسکا دیا,Sana moved the toy,کھڈونا ثنا نے کھسکا دتا,ਖਿਡੌਣਾ ਸਨਾ ਨੇ ਖਸਕਾ ਦਿੱਤਾ
Scrambled,توڑ دی تھی ثنا نے صراحی,Sana Sana the pitcher,توڑ دِتی سی ثنا نے صراحی,ਤੋੜ ਦਿੱਤੀ ਸੀ ਸਨਾ ਨੇ ਸੁਰਾਹੀ
Scrambled,صراحی راجہ نے گرا دی,the king dropped the pitcher,صراحی راجا نے ڈھا دِتی,ਸੁਰਾਹੀ ਰਾਜਾ ਨੇ ਢਾਹ ਦਿੱਤੀ
Scrambled,جلا دی لڑکے نے کتاب,the boy the boy the book,ساڑ دِتی منڈے نے کتاب,ਸਾੜ ਦਿੱਤੀ ਮੁੰਡੇ ਨੇ ਕਿਤਾਬ
Scrambled,گندا کر دیا ثنا نے کھلونا,Sana Sana the toy,گندا کر دتا ثنا نے کھڈونا,ਗੰਦਾ ਕਰ ਦਿੱਤਾ ਸਨਾ ਨੇ ਖਿਡੌਣਾ
Scrambled,گندی کر دی لڑکے نے گاڑی,the boy the boy the car,گندی کر دتی منڈے نے گڈّی,ਗੰਦੀ ਕਰ ਦਿੱਤੀ ਮੁੰਡੇ ਨੇ ਗੱਡੀ
Scrambled,گما دیا لڑکے نے موبائل,the boy the boy the phone,گما دتا منڈے نے موبائل,ਗੁਆ ਦਿੱਤਾ ਮੁੰਡੇ ਨੇ ਮੋਬਾਈਲ
Scrambled,جلا دیا فاطمہ نے کپ,Fatima Fatima the cup,ساڑ دِتا فاطمہ نے کپ,ਸਾੜ ਦਿੱਤਾ ਫਾਤਿਮਾ ਨੇ ਕਪ
Scrambled,کھسکا دیا ببلو نے موبائل,Bablu Bablu the phone,کھسکا دتا ببلو نے موبائل,ਖਸਕਾ ਦਿੱਤਾ ਬਬਲੂ ਨੇ ਮੋਬਾਈਲ
Scrambled,گندی کر دی طالبہ نے گڑیا,the student the student the doll,گندی کر دتی شاگرد نے گڈی,ਗੰਦੀ ਕਰ ਦਿੱਤੀ ਸ਼ਾਗਿਰਦ ਨੇ ਗੱਡੀ
Scrambled,توڑ دیا لڑکی نے قلم,the girl the girl the pen,توڑ دِتا کُڑی نے قلم,ਤੋੜ ਦਿੱਤਾ ਕੁੜੀ ਨੇ ਕਲਮ
Scrambled,کھسکا دیا ثنا نے موبائل,Sana Sana the phone,کھسکا دتا ثنا نے موبائل,ਖਸਕਾ ਦਿੱਤਾ ਸਨਾ ਨੇ ਮੋਬਾਈਲ
Scrambled,جلا دیا علی نے موبائل,Ali Ali the phone,ساڑ دِتا علی نے موبائل,ਸਾੜ ਦਿੱਤਾ ਅਲੀ ਨੇ ਮੋਬਾਈਲ
Scrambled,پکڑ لیا رانی نے گلدان,the queen the queen the vase,پھڑ لیا رانی نے گلدان,ਫੜ ਲਿਆ ਰਾਨੀ ਨੇ ਗੁਲਦਾਨ
Scrambled,گلدان ببلو نے توڑ دیا,Bablu broke the vase,گلدان ببلو نے توڑ دِتا,ਗੁਲਦਾਨ ਬਬਲੂ ਨੇ ਤੋੜ ਦਿੱਤਾ
